Algo,M,N,K,TileRows,TileColumns,dRow,dCol,TotalNodes,TotalGPUs,DecompositionTime,HostToDeviceTime,GatherTime,ExecutionTime,GFlops,DataLocation
cuBLASMp,65536,65536,65536,2048,2048,4,4,4,16,0.000001,0.588549,0.000000,8.524713,66037.409935,devices
cuBLASMp,65536,65536,65536,2048,2048,4,4,4,16,0.000001,0.588549,0.000000,8.382210,67160.083294,devices
cuBLASMp,65536,65536,65536,2048,2048,4,4,4,16,0.000001,0.588549,0.000000,8.504209,66196.628183,devices
cuBLASMp,65536,65536,65536,2048,2048,4,4,4,16,0.000001,0.588549,0.000002,8.553809,65812.781014,devices
cuBLASMp,65536,65536,65536,2048,2048,4,4,4,16,0.000001,0.588549,0.000000,8.310232,67741.783702,devices
cuBLASMp,65536,65536,65536,2048,2048,4,4,4,16,0.000001,0.588549,0.000000,8.701550,64695.368380,devices
cuBLASMp,32768,32768,32768,2048,2048,4,2,2,8,0.000001,0.295379,0.000000,1.552695,45320.394730,devices
cuBLASMp,32768,32768,32768,2048,2048,4,2,2,8,0.000001,0.295379,0.000000,1.544867,45550.029272,devices
cuBLASMp,32768,32768,32768,2048,2048,4,2,2,8,0.000001,0.295379,0.000000,1.387128,50729.822237,devices
cuBLASMp,32768,32768,32768,2048,2048,4,2,2,8,0.000001,0.295379,0.000000,1.474887,47711.262651,devices
cuBLASMp,32768,32768,32768,2048,2048,4,2,2,8,0.000001,0.295379,0.000000,1.661333,42356.808863,devices
cuBLASMp,32768,32768,32768,2048,2048,4,2,2,8,0.000001,0.295379,0.000000,1.447676,48608.072825,devices
cuBLASMp,32768,32768,32768,2048,2048,4,2,2,8,0.000001,0.295379,0.000000,1.508663,46643.124704,devices
cuBLASMp,32768,32768,32768,2048,2048,4,2,2,8,0.000001,0.295379,0.000000,1.531944,45934.282427,devices
cuBLASMp,32768,32768,32768,2048,2048,4,2,2,8,0.000001,0.295379,0.000000,1.407489,49995.960520,devices
cuBLASMp,32768,32768,32768,2048,2048,4,2,2,8,0.000001,0.295379,0.000000,1.485161,47381.219188,devices
cuBLASMp,40960,40960,40960,2048,2048,4,2,2,8,0.000001,0.463932,0.000000,2.527108,54385.859998,devices
cuBLASMp,40960,40960,40960,2048,2048,4,2,2,8,0.000001,0.463932,0.000000,2.586062,53146.045051,devices
cuBLASMp,40960,40960,40960,2048,2048,4,2,2,8,0.000001,0.463932,0.000000,2.855946,48123.785981,devices
cuBLASMp,40960,40960,40960,2048,2048,4,2,2,8,0.000001,0.463932,0.000000,2.532561,54268.772244,devices
cuBLASMp,40960,40960,40960,2048,2048,4,2,2,8,0.000001,0.463932,0.000000,2.786052,49331.081334,devices
cuBLASMp,40960,40960,40960,2048,2048,4,2,2,8,0.000001,0.463932,0.000000,2.385231,57620.806875,devices
cuBLASMp,40960,40960,40960,2048,2048,4,2,2,8,0.000001,0.463932,0.000000,2.907709,47267.088417,devices
cuBLASMp,40960,40960,40960,2048,2048,4,2,2,8,0.000001,0.463932,0.000000,2.751792,49945.261834,devices
cuBLASMp,40960,40960,40960,2048,2048,4,2,2,8,0.000001,0.463932,0.000000,2.813713,48846.122207,devices
cuBLASMp,40960,40960,40960,2048,2048,4,2,2,8,0.000001,0.463932,0.000000,2.422923,56724.449277,devices
cuBLASMp,49152,49152,49152,2048,2048,4,2,2,8,0.000001,0.651199,0.000000,3.471386,68414.892447,devices
cuBLASMp,49152,49152,49152,2048,2048,4,2,2,8,0.000001,0.651199,0.000000,3.488795,68073.507292,devices
cuBLASMp,49152,49152,49152,2048,2048,4,2,2,8,0.000001,0.651199,0.000000,3.470209,68438.098563,devices
cuBLASMp,49152,49152,49152,2048,2048,4,2,2,8,0.000001,0.651199,0.000000,3.547370,66949.469622,devices
cuBLASMp,49152,49152,49152,2048,2048,4,2,2,8,0.000001,0.651199,0.000000,3.426738,69306.289196,devices
cuBLASMp,49152,49152,49152,2048,2048,4,2,2,8,0.000001,0.651199,0.000000,3.605741,65865.663614,devices
cuBLASMp,49152,49152,49152,2048,2048,4,2,2,8,0.000001,0.651199,0.000000,3.486197,68124.227969,devices
cuBLASMp,49152,49152,49152,2048,2048,4,2,2,8,0.000001,0.651199,0.000000,3.633129,65369.135762,devices
cuBLASMp,49152,49152,49152,2048,2048,4,2,2,8,0.000001,0.651199,0.000000,3.464832,68544.308167,devices
cuBLASMp,49152,49152,49152,2048,2048,4,2,2,8,0.000001,0.651199,0.000000,3.417031,69503.174969,devices
cuBLASMp,57344,57344,57344,2048,2048,4,2,2,8,0.000001,0.885238,0.000000,5.338230,70647.483785,devices
cuBLASMp,57344,57344,57344,2048,2048,4,2,2,8,0.000001,0.885238,0.000000,5.326954,70797.022482,devices
cuBLASMp,57344,57344,57344,2048,2048,4,2,2,8,0.000001,0.885238,0.000000,5.290745,71281.551732,devices
cuBLASMp,57344,57344,57344,2048,2048,4,2,2,8,0.000001,0.885238,0.000000,5.351985,70465.906050,devices
cuBLASMp,57344,57344,57344,2048,2048,4,2,2,8,0.000001,0.885238,0.000000,5.340289,70620.234555,devices
cuBLASMp,57344,57344,57344,2048,2048,4,2,2,8,0.000001,0.885238,0.000000,5.297697,71188.010195,devices
cuBLASMp,57344,57344,57344,2048,2048,4,2,2,8,0.000001,0.885238,0.000000,5.576784,67625.438977,devices
cuBLASMp,57344,57344,57344,2048,2048,4,2,2,8,0.000001,0.885238,0.000000,5.036386,74881.564601,devices
cuBLASMp,57344,57344,57344,2048,2048,4,2,2,8,0.000001,0.885238,0.000000,5.438143,69349.503594,devices
cuBLASMp,57344,57344,57344,2048,2048,4,2,2,8,0.000001,0.885238,0.000000,5.553334,67910.999321,devices
cuBLASMp,65536,65536,65536,2048,2048,4,2,2,8,0.000001,1.188516,0.000000,7.055445,79789.435321,devices
cuBLASMp,65536,65536,65536,2048,2048,4,2,2,8,0.000001,1.188516,0.000000,7.269857,77436.175970,devices
cuBLASMp,65536,65536,65536,2048,2048,4,2,2,8,0.000001,1.188516,0.000000,7.493614,75123.954715,devices
cuBLASMp,65536,65536,65536,2048,2048,4,2,2,8,0.000001,1.188516,0.000000,7.168043,78536.070130,devices
cuBLASMp,65536,65536,65536,2048,2048,4,2,2,8,0.000001,1.188516,0.000001,7.174480,78465.612814,devices
cuBLASMp,65536,65536,65536,2048,2048,4,2,2,8,0.000001,1.188516,0.000000,7.346514,76628.177060,devices
cuBLASMp,65536,65536,65536,2048,2048,4,2,2,8,0.000001,1.188516,0.000000,7.303836,77075.928934,devices
cuBLASMp,65536,65536,65536,2048,2048,4,2,2,8,0.000001,1.188516,0.000000,7.302646,77088.485467,devices
cuBLASMp,65536,65536,65536,2048,2048,4,2,2,8,0.000001,1.188516,0.000000,7.409162,75980.244763,devices
cuBLASMp,65536,65536,65536,2048,2048,4,2,2,8,0.000001,1.188516,0.000000,7.414407,75926.497082,devices
cuBLASMp,4096,4096,4096,2048,2048,2,2,1,4,0.000001,0.024899,0.000000,0.008325,16508.322986,devices
cuBLASMp,4096,4096,4096,2048,2048,2,2,1,4,0.000001,0.024899,0.000000,0.006097,22541.019666,devices
cuBLASMp,4096,4096,4096,2048,2048,2,2,1,4,0.000001,0.024899,0.000000,0.006182,22232.754557,devices
cuBLASMp,4096,4096,4096,2048,2048,2,2,1,4,0.000001,0.024899,0.000000,0.006088,22575.564569,devices
cuBLASMp,4096,4096,4096,2048,2048,2,2,1,4,0.000001,0.024899,0.000000,0.006173,22263.947305,devices
cuBLASMp,4096,4096,4096,2048,2048,2,2,1,4,0.000001,0.024899,0.000000,0.006106,22510.266534,devices
cuBLASMp,4096,4096,4096,2048,2048,2,2,1,4,0.000001,0.024899,0.000000,0.006154,22333.514757,devices
cuBLASMp,4096,4096,4096,2048,2048,2,2,1,4,0.000001,0.024899,0.000000,0.006089,22570.778251,devices
cuBLASMp,4096,4096,4096,2048,2048,2,2,1,4,0.000001,0.024899,0.000000,0.006160,22312.413091,devices
cuBLASMp,4096,4096,4096,2048,2048,2,2,1,4,0.000001,0.024899,0.000000,0.006072,22636.021964,devices
cuBLASMp,8192,8192,8192,2048,2048,2,2,1,4,0.000001,0.052833,0.000000,0.027898,39412.169065,devices
cuBLASMp,8192,8192,8192,2048,2048,2,2,1,4,0.000001,0.052833,0.000000,0.026540,41427.765728,devices
cuBLASMp,8192,8192,8192,2048,2048,2,2,1,4,0.000001,0.052833,0.000000,0.026520,41460.397661,devices
cuBLASMp,8192,8192,8192,2048,2048,2,2,1,4,0.000001,0.052833,0.000000,0.026367,41701.001624,devices
cuBLASMp,8192,8192,8192,2048,2048,2,2,1,4,0.000001,0.052833,0.000000,0.025067,43862.905506,devices
cuBLASMp,8192,8192,8192,2048,2048,2,2,1,4,0.000001,0.052833,0.000000,0.025080,43840.466718,devices
cuBLASMp,8192,8192,8192,2048,2048,2,2,1,4,0.000001,0.052833,0.000000,0.025037,43915.129937,devices
cuBLASMp,8192,8192,8192,2048,2048,2,2,1,4,0.000001,0.052833,0.000000,0.025082,43837.093267,devices
cuBLASMp,8192,8192,8192,2048,2048,2,2,1,4,0.000001,0.052833,0.000000,0.025037,43914.603745,devices
cuBLASMp,8192,8192,8192,2048,2048,2,2,1,4,0.000001,0.052833,0.000000,0.025039,43911.446855,devices
cuBLASMp,12288,12288,12288,2048,2048,2,2,1,4,0.000001,0.088061,0.000000,0.070932,52315.676462,devices
cuBLASMp,12288,12288,12288,2048,2048,2,2,1,4,0.000001,0.088061,0.000000,0.070254,52820.382242,devices
cuBLASMp,12288,12288,12288,2048,2048,2,2,1,4,0.000001,0.088061,0.000000,0.070321,52769.920662,devices
cuBLASMp,12288,12288,12288,2048,2048,2,2,1,4,0.000001,0.088061,0.000000,0.070241,52830.135498,devices
cuBLASMp,12288,12288,12288,2048,2048,2,2,1,4,0.000001,0.088061,0.000000,0.070277,52802.877528,devices
cuBLASMp,12288,12288,12288,2048,2048,2,2,1,4,0.000001,0.088061,0.000000,0.070349,52749.044982,devices
cuBLASMp,12288,12288,12288,2048,2048,2,2,1,4,0.000001,0.088061,0.000000,0.070286,52796.814840,devices
cuBLASMp,12288,12288,12288,2048,2048,2,2,1,4,0.000001,0.088061,0.000000,0.070290,52793.772000,devices
cuBLASMp,12288,12288,12288,2048,2048,2,2,1,4,0.000001,0.088061,0.000000,0.070276,52803.869327,devices
cuBLASMp,12288,12288,12288,2048,2048,2,2,1,4,0.000001,0.088061,0.000000,0.070660,52516.832752,devices
cuBLASMp,16384,16384,16384,2048,2048,2,2,1,4,0.000001,0.194055,0.000000,0.152532,57667.014865,devices
cuBLASMp,16384,16384,16384,2048,2048,2,2,1,4,0.000001,0.194055,0.000000,0.151108,58210.820169,devices
cuBLASMp,16384,16384,16384,2048,2048,2,2,1,4,0.000001,0.194055,0.000000,0.151335,58123.488496,devices
cuBLASMp,16384,16384,16384,2048,2048,2,2,1,4,0.000001,0.194055,0.000000,0.151547,58041.918149,devices
cuBLASMp,16384,16384,16384,2048,2048,2,2,1,4,0.000001,0.194055,0.000000,0.151410,58094.497787,devices
cuBLASMp,16384,16384,16384,2048,2048,2,2,1,4,0.000001,0.194055,0.000000,0.151256,58153.831099,devices
cuBLASMp,16384,16384,16384,2048,2048,2,2,1,4,0.000001,0.194055,0.000000,0.151312,58132.116435,devices
cuBLASMp,16384,16384,16384,2048,2048,2,2,1,4,0.000001,0.194055,0.000000,0.151380,58105.853385,devices
cuBLASMp,16384,16384,16384,2048,2048,2,2,1,4,0.000001,0.194055,0.000000,0.151383,58104.943699,devices
cuBLASMp,16384,16384,16384,2048,2048,2,2,1,4,0.000001,0.194055,0.000000,0.151658,57999.440586,devices
cuBLASMp,20480,20480,20480,2048,2048,2,2,1,4,0.000001,0.274217,0.000000,0.276888,62046.237374,devices
cuBLASMp,20480,20480,20480,2048,2048,2,2,1,4,0.000001,0.274217,0.000000,0.279673,61428.435917,devices
cuBLASMp,20480,20480,20480,2048,2048,2,2,1,4,0.000001,0.274217,0.000000,0.280224,61307.721442,devices
cuBLASMp,20480,20480,20480,2048,2048,2,2,1,4,0.000001,0.274217,0.000000,0.278903,61597.945570,devices
cuBLASMp,20480,20480,20480,2048,2048,2,2,1,4,0.000001,0.274217,0.000000,0.278689,61645.285675,devices
cuBLASMp,20480,20480,20480,2048,2048,2,2,1,4,0.000001,0.274217,0.000000,0.278505,61686.136908,devices
cuBLASMp,20480,20480,20480,2048,2048,2,2,1,4,0.000001,0.274217,0.000000,0.278600,61665.036075,devices
cuBLASMp,20480,20480,20480,2048,2048,2,2,1,4,0.000001,0.274217,0.000000,0.279511,61463.937912,devices
cuBLASMp,20480,20480,20480,2048,2048,2,2,1,4,0.000001,0.274217,0.000000,0.278923,61593.493400,devices
cuBLASMp,20480,20480,20480,2048,2048,2,2,1,4,0.000001,0.274217,0.000000,0.279370,61494.954970,devices
cuBLASMp,24576,24576,24576,2048,2048,2,2,1,4,0.000001,0.340859,0.000000,0.469276,63260.916586,devices
cuBLASMp,24576,24576,24576,2048,2048,2,2,1,4,0.000001,0.340859,0.000000,0.470217,63134.226565,devices
cuBLASMp,24576,24576,24576,2048,2048,2,2,1,4,0.000001,0.340859,0.000000,0.470655,63075.473846,devices
cuBLASMp,24576,24576,24576,2048,2048,2,2,1,4,0.000001,0.340859,0.000000,0.469616,63215.018736,devices
cuBLASMp,24576,24576,24576,2048,2048,2,2,1,4,0.000001,0.340859,0.000000,0.471017,63027.090649,devices
cuBLASMp,24576,24576,24576,2048,2048,2,2,1,4,0.000001,0.340859,0.000000,0.467983,63435.728291,devices
cuBLASMp,24576,24576,24576,2048,2048,2,2,1,4,0.000001,0.340859,0.000000,0.470116,63147.904657,devices
cuBLASMp,24576,24576,24576,2048,2048,2,2,1,4,0.000001,0.340859,0.000000,0.472030,62891.763730,devices
cuBLASMp,24576,24576,24576,2048,2048,2,2,1,4,0.000001,0.340859,0.000000,0.469853,63183.150978,devices
cuBLASMp,24576,24576,24576,2048,2048,2,2,1,4,0.000001,0.340859,0.000000,0.470529,63092.389891,devices
cuBLASMp,28672,28672,28672,2048,2048,2,2,1,4,0.000001,0.514399,0.000000,0.727623,64788.432458,devices
cuBLASMp,28672,28672,28672,2048,2048,2,2,1,4,0.000001,0.514399,0.000000,0.726273,64908.872951,devices
cuBLASMp,28672,28672,28672,2048,2048,2,2,1,4,0.000001,0.514399,0.000000,0.728964,64669.293380,devices
cuBLASMp,28672,28672,28672,2048,2048,2,2,1,4,0.000001,0.514399,0.000000,0.728228,64734.607822,devices
cuBLASMp,28672,28672,28672,2048,2048,2,2,1,4,0.000001,0.514399,0.000000,0.740161,63690.938438,devices
cuBLASMp,28672,28672,28672,2048,2048,2,2,1,4,0.000001,0.514399,0.000000,0.728341,64724.612512,devices
cuBLASMp,28672,28672,28672,2048,2048,2,2,1,4,0.000001,0.514399,0.000000,0.738198,63860.309136,devices
cuBLASMp,28672,28672,28672,2048,2048,2,2,1,4,0.000001,0.514399,0.000000,0.742388,63499.913699,devices
cuBLASMp,28672,28672,28672,2048,2048,2,2,1,4,0.000001,0.514399,0.000000,0.727902,64763.614522,devices
cuBLASMp,28672,28672,28672,2048,2048,2,2,1,4,0.000001,0.514399,0.000000,0.727480,64801.216933,devices
cuBLASMp,32768,32768,32768,2048,2048,2,2,1,4,0.000001,0.624854,0.000000,1.050544,66983.127353,devices
cuBLASMp,32768,32768,32768,2048,2048,2,2,1,4,0.000001,0.624854,0.000000,1.049643,67040.618720,devices
cuBLASMp,32768,32768,32768,2048,2048,2,2,1,4,0.000001,0.624854,0.000000,1.053619,66787.632086,devices
cuBLASMp,32768,32768,32768,2048,2048,2,2,1,4,0.000001,0.624854,0.000000,1.049764,67032.907316,devices
cuBLASMp,32768,32768,32768,2048,2048,2,2,1,4,0.000001,0.624854,0.000000,1.077511,65306.734000,devices
cuBLASMp,32768,32768,32768,2048,2048,2,2,1,4,0.000001,0.624854,0.000000,1.051512,66921.494906,devices
cuBLASMp,32768,32768,32768,2048,2048,2,2,1,4,0.000001,0.624854,0.000000,1.051162,66943.775696,devices
cuBLASMp,32768,32768,32768,2048,2048,2,2,1,4,0.000001,0.624854,0.000000,1.052323,66869.937017,devices
cuBLASMp,32768,32768,32768,2048,2048,2,2,1,4,0.000001,0.624854,0.000000,1.067270,65933.397536,devices
cuBLASMp,32768,32768,32768,2048,2048,2,2,1,4,0.000001,0.624854,0.000000,1.053173,66815.951800,devices
cuBLASMp,36864,36864,36864,2048,2048,2,2,1,4,0.000001,0.792649,0.000000,1.475468,67905.889198,devices
cuBLASMp,36864,36864,36864,2048,2048,2,2,1,4,0.000001,0.792649,0.000000,1.503776,66627.616041,devices
cuBLASMp,36864,36864,36864,2048,2048,2,2,1,4,0.000001,0.792649,0.000000,1.472200,68056.664987,devices
cuBLASMp,36864,36864,36864,2048,2048,2,2,1,4,0.000001,0.792649,0.000000,1.472437,68045.716705,devices
cuBLASMp,36864,36864,36864,2048,2048,2,2,1,4,0.000001,0.792649,0.000000,1.473594,67992.259001,devices
cuBLASMp,36864,36864,36864,2048,2048,2,2,1,4,0.000001,0.792649,0.000000,1.511585,66283.405907,devices
cuBLASMp,36864,36864,36864,2048,2048,2,2,1,4,0.000001,0.792649,0.000000,1.474408,67954.736411,devices
cuBLASMp,36864,36864,36864,2048,2048,2,2,1,4,0.000001,0.792649,0.000000,1.496435,66954.450245,devices
cuBLASMp,36864,36864,36864,2048,2048,2,2,1,4,0.000001,0.792649,0.000000,1.477717,67802.541119,devices
cuBLASMp,36864,36864,36864,2048,2048,2,2,1,4,0.000001,0.792649,0.000000,1.473952,67975.732198,devices
cuBLASMp,40960,40960,40960,2048,2048,2,2,1,4,0.000001,0.900952,0.000000,2.041413,67325.398953,devices
cuBLASMp,40960,40960,40960,2048,2048,2,2,1,4,0.000001,0.900952,0.000000,2.002386,68637.583485,devices
cuBLASMp,40960,40960,40960,2048,2048,2,2,1,4,0.000001,0.900952,0.000000,2.004028,68581.346360,devices
cuBLASMp,40960,40960,40960,2048,2048,2,2,1,4,0.000001,0.900952,0.000000,2.004098,68578.947808,devices
cuBLASMp,40960,40960,40960,2048,2048,2,2,1,4,0.000001,0.900952,0.000000,2.018866,68077.310343,devices
cuBLASMp,40960,40960,40960,2048,2048,2,2,1,4,0.000001,0.900952,0.000000,2.026818,67810.215155,devices
cuBLASMp,40960,40960,40960,2048,2048,2,2,1,4,0.000001,0.900952,0.000000,2.004412,68568.200099,devices
cuBLASMp,40960,40960,40960,2048,2048,2,2,1,4,0.000001,0.900952,0.000000,2.005096,68544.810268,devices
cuBLASMp,40960,40960,40960,2048,2048,2,2,1,4,0.000001,0.900952,0.000000,2.044500,67223.763460,devices
cuBLASMp,40960,40960,40960,2048,2048,2,2,1,4,0.000001,0.900952,0.000000,2.023627,67917.147162,devices
cuBLASMp,45056,45056,45056,2048,2048,2,2,1,4,0.000001,1.175726,0.000000,2.649137,69053.146651,devices
cuBLASMp,45056,45056,45056,2048,2048,2,2,1,4,0.000001,1.175726,0.000000,2.689090,68027.190316,devices
cuBLASMp,45056,45056,45056,2048,2048,2,2,1,4,0.000001,1.175726,0.000000,2.707074,67575.262288,devices
cuBLASMp,45056,45056,45056,2048,2048,2,2,1,4,0.000001,1.175726,0.000000,2.727453,67070.357685,devices
cuBLASMp,45056,45056,45056,2048,2048,2,2,1,4,0.000001,1.175726,0.000000,2.718001,67303.588343,devices
cuBLASMp,45056,45056,45056,2048,2048,2,2,1,4,0.000001,1.175726,0.000000,2.712378,67443.115969,devices
cuBLASMp,45056,45056,45056,2048,2048,2,2,1,4,0.000001,1.175726,0.000000,2.726431,67095.492963,devices
cuBLASMp,45056,45056,45056,2048,2048,2,2,1,4,0.000001,1.175726,0.000000,2.711115,67474.533720,devices
cuBLASMp,45056,45056,45056,2048,2048,2,2,1,4,0.000001,1.175726,0.000000,2.726672,67089.559429,devices
cuBLASMp,45056,45056,45056,2048,2048,2,2,1,4,0.000001,1.175726,0.000002,2.722630,67189.167671,devices
cuBLASMp,49152,49152,49152,2048,2048,2,2,1,4,0.000001,1.306439,0.000000,3.443695,68965.026373,devices
cuBLASMp,49152,49152,49152,2048,2048,2,2,1,4,0.000001,1.306439,0.000000,3.416415,69515.709430,devices
cuBLASMp,49152,49152,49152,2048,2048,2,2,1,4,0.000001,1.306439,0.000000,3.426749,69306.069794,devices
cuBLASMp,49152,49152,49152,2048,2048,2,2,1,4,0.000001,1.306439,0.000000,3.448071,68877.503073,devices
cuBLASMp,49152,49152,49152,2048,2048,2,2,1,4,0.000001,1.306439,0.000000,3.426092,69319.367161,devices
cuBLASMp,49152,49152,49152,2048,2048,2,2,1,4,0.000001,1.306439,0.000000,3.418419,69474.956581,devices
cuBLASMp,49152,49152,49152,2048,2048,2,2,1,4,0.000001,1.306439,0.000000,3.513084,67602.863861,devices
cuBLASMp,49152,49152,49152,2048,2048,2,2,1,4,0.000001,1.306439,0.000000,3.417811,69487.316083,devices
cuBLASMp,49152,49152,49152,2048,2048,2,2,1,4,0.000001,1.306439,0.000000,3.451743,68804.234415,devices
cuBLASMp,49152,49152,49152,2048,2048,2,2,1,4,0.000001,1.306439,0.000000,3.446157,68915.755948,devices
cuBLASMp,53248,53248,53248,2048,2048,2,2,1,4,0.000001,1.634673,0.000000,4.327875,69769.435865,devices
cuBLASMp,53248,53248,53248,2048,2048,2,2,1,4,0.000001,1.634673,0.000000,4.336251,69634.658058,devices
cuBLASMp,53248,53248,53248,2048,2048,2,2,1,4,0.000001,1.634673,0.000003,4.328580,69758.071272,devices
cuBLASMp,53248,53248,53248,2048,2048,2,2,1,4,0.000001,1.634673,0.000000,4.370067,69095.831904,devices
cuBLASMp,53248,53248,53248,2048,2048,2,2,1,4,0.000001,1.634673,0.000000,4.331871,69705.076906,devices
cuBLASMp,53248,53248,53248,2048,2048,2,2,1,4,0.000001,1.634673,0.000000,4.388061,68812.482083,devices
cuBLASMp,53248,53248,53248,2048,2048,2,2,1,4,0.000001,1.634673,0.000000,4.324152,69829.509891,devices
cuBLASMp,53248,53248,53248,2048,2048,2,2,1,4,0.000001,1.634673,0.000533,4.365651,69165.710763,devices
cuBLASMp,53248,53248,53248,2048,2048,2,2,1,4,0.000001,1.634673,0.000000,4.339555,69581.649895,devices
cuBLASMp,53248,53248,53248,2048,2048,2,2,1,4,0.000001,1.634673,0.000000,4.353211,69363.367372,devices
cuBLASMp,57344,57344,57344,2048,2048,2,2,1,4,0.000001,1.817697,0.000000,5.390767,69958.960157,devices
cuBLASMp,57344,57344,57344,2048,2048,2,2,1,4,0.000001,1.817697,0.000000,5.396318,69887.007491,devices
cuBLASMp,57344,57344,57344,2048,2048,2,2,1,4,0.000001,1.817697,0.000000,5.443418,69282.297196,devices
cuBLASMp,57344,57344,57344,2048,2048,2,2,1,4,0.000001,1.817697,0.000000,5.403002,69800.541249,devices
cuBLASMp,57344,57344,57344,2048,2048,2,2,1,4,0.000001,1.817697,0.000000,5.388812,69984.342201,devices
cuBLASMp,57344,57344,57344,2048,2048,2,2,1,4,0.000001,1.817697,0.000000,5.403444,69794.835423,devices
cuBLASMp,57344,57344,57344,2048,2048,2,2,1,4,0.000001,1.817697,0.000000,5.416559,69625.846892,devices
cuBLASMp,57344,57344,57344,2048,2048,2,2,1,4,0.000001,1.817697,0.000000,5.397161,69876.086227,devices
cuBLASMp,57344,57344,57344,2048,2048,2,2,1,4,0.000001,1.817697,0.000000,5.400519,69832.636524,devices
cuBLASMp,57344,57344,57344,2048,2048,2,2,1,4,0.000001,1.817697,0.000000,5.427767,69482.067597,devices
cuBLASMp,61440,61440,61440,2048,2048,2,2,1,4,0.000001,2.067805,0.000001,6.586552,70424.782611,devices
cuBLASMp,61440,61440,61440,2048,2048,2,2,1,4,0.000001,2.067805,0.000000,6.621108,70057.230259,devices
cuBLASMp,61440,61440,61440,2048,2048,2,2,1,4,0.000001,2.067805,0.000000,6.604858,70229.590386,devices
cuBLASMp,61440,61440,61440,2048,2048,2,2,1,4,0.000001,2.067805,0.000000,6.611541,70158.606195,devices
cuBLASMp,61440,61440,61440,2048,2048,2,2,1,4,0.000001,2.067805,0.000000,6.588765,70401.119801,devices
cuBLASMp,61440,61440,61440,2048,2048,2,2,1,4,0.000001,2.067805,0.000000,6.648099,69772.795112,devices
cuBLASMp,61440,61440,61440,2048,2048,2,2,1,4,0.000001,2.067805,0.000002,6.635264,69907.765517,devices
cuBLASMp,61440,61440,61440,2048,2048,2,2,1,4,0.000001,2.067805,0.000000,6.584839,70443.095533,devices
cuBLASMp,61440,61440,61440,2048,2048,2,2,1,4,0.000001,2.067805,0.000000,6.598266,70299.752624,devices
cuBLASMp,61440,61440,61440,2048,2048,2,2,1,4,0.000001,2.067805,0.000001,6.609608,70179.114537,devices
cuBLASMp,65536,65536,65536,2048,2048,2,2,1,4,0.000001,2.436806,0.000000,7.985704,70494.719360,devices
cuBLASMp,65536,65536,65536,2048,2048,2,2,1,4,0.000001,2.436806,0.000000,7.980182,70543.501497,devices
cuBLASMp,65536,65536,65536,2048,2048,2,2,1,4,0.000001,2.436806,0.000000,8.006367,70312.779925,devices
cuBLASMp,65536,65536,65536,2048,2048,2,2,1,4,0.000001,2.436806,0.000000,8.012150,70262.035766,devices
cuBLASMp,65536,65536,65536,2048,2048,2,2,1,4,0.000001,2.436806,0.000002,8.005748,70318.222477,devices
cuBLASMp,65536,65536,65536,2048,2048,2,2,1,4,0.000001,2.436806,0.000000,7.988649,70468.732703,devices
cuBLASMp,65536,65536,65536,2048,2048,2,2,1,4,0.000001,2.436806,0.000000,8.003485,70338.101946,devices
cuBLASMp,65536,65536,65536,2048,2048,2,2,1,4,0.000001,2.436806,0.000000,7.983863,70510.975286,devices
cuBLASMp,65536,65536,65536,2048,2048,2,2,1,4,0.000001,2.436806,0.000000,7.972341,70612.883500,devices
cuBLASMp,65536,65536,65536,2048,2048,2,2,1,4,0.000001,2.436806,0.000000,7.980948,70536.723001,devices
